OBJECTID,Nombre del establecimiento educativo,Id del establecimiento educativo,NIT,Nombre de la sede educativa,Id de la sede educativa,Código de planta física,Fecha de la información,Dirección,Barrio,Teléfono,Email,Página web,Sector,Naturaleza Jurídica,Clase,Orden de la sede,Estado,Régimen y Categoría de Costos,Calendario,Género,Estrato,Zona,Nombre de la Localidad,Nombre UPL,Código UPL,Código UPZ,Nombre de la UPZ,Código Postal,Sector Censal,Especialidad para la Media,Carácter para la Media,Énfasis para el cáracter académico de la Media,Tipo de Discapacidad,Talentos o Capacidades Excepcionales,Grupos étnicos,Bilingue,Forma,coord_x,coord_y
2694,COLEGIO INSTITUTO TECNICO INDUSTRIAL PILOTO (IED),111001011011,8000298383,FATIMA COLMOTORES,111001018295,614,2024/12/31,CL 54 SUR # 37 A - 37,MUZU,2704241,itindpiloto6@educacionbogota.edu.co,www.tecnicopiloto.edu.co,Oficial,Oficial,Distrital,C,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2402,Sin información,Sin información,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,1422100001082","4,586840000571749"
2697,COLEGIO RAFAEL URIBE URIBE (IED),111001012271,8605325305,NUESTRA SEÑORA DEL CARMEN,111001018261,612,2024/12/31,CL 48 B SUR # 28 - 75,SAMORE,2704861 -- 7410646,coldirafaeluribeur6@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2406,Sin información,Sin información,,INTELECTUAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,13208999963054","4,583290000043773"
2698,COLEGIO MARCO FIDEL SUAREZ (IED),111001014206,8605325390,MARCO FIDEL SUAREZ,111001014206,605,2024/12/31,DG 52 SUR # 25 - 00  --  KR 25 # 52 C - 92 SUR,EL CARMEN,7412113  --  2700366,coldimarcofidelsua6@educacionbogota.edu.co,www.colegiomarcofidelsuarez6.blogspot.com,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110621,2407,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,13317000007919","4,57941000058859"
2701,COLEGIO RUFINO JOSE CUERVO (IED),111001018201,8001312301,RUFINO JOSE CUERVO,111001018201,611,2024/12/31,KR 12 # 52 - 20  SUR,ABRAHAM LINCOLN,7694936,escdirufinojosecue6@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-rufino-jose-cuervo-ied,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2507,Otra,Técnico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,12483999970466","4,5600699997980305"
2703,COLEGIO RUFINO JOSE CUERVO (IED),111001018201,8001312301,NUEVO TUNJUELITO,111001029084,617,2024/12/31,CL 58 A SUR # 12 A - 25,TUNJUELITO,7696035,escdirufinojosecue6@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-rufino-jose-cuervo-ied,Oficial,Oficial,Distrital,C,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2508,Sin información,Sin información,,INTELECTUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",INDIGENAS-NEGRITUDES,Sin Información,,"-74,12930000034302","4,559050000401966"
2706,COLEGIO INEM SANTIAGO PEREZ (IED),111001019411,8300174428,AGUSTIN CODAZZI,111001038253,619,2024/12/31,CL 48 B SUR # 28 - 56,SAMORE,2384234  --  5141506,inemsantiagoperez6@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2406,Sin información,Sin información,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-NEGRITUDES,Sin Información,,"-74,1320300002544","4,583030000156944"
2707,COLEGIO BERNARDO JARAMILLO (IED),111001032450,8300243721,BERNARDO JARAMILLO,111001032450,625,2024/12/31,DG 47 SUR # 19 B - 19,SANTA LUCIA SUR,2795386,cedbernardojarami18@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 3,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110621,2205,Académica,Académico,GESTION EMPRESARIAL,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,12652000020293","4,571300000053523"
2712,COLEGIO SAN BENITO ABAD (IED),111001086631,8300687857,SAN BENITO,111001025623,616,2024/12/31,KR 19 # 56 A - 25 SUR,SAN CARLOS,2799472  --  3057985052,ceddianaturbay6@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2501,Sin información,Sin información,,MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES,Sin Información,,"-74,13440000031567","4,566239999802655"
2714,COLEGIO NUESTRA SEÑORA DE LAS VICTORIAS,311001000379,9001427484,COLEGIO NUESTRA SEÑORA DE LAS VICTORIAS,311001000379,0,2024/12/31,KR 13 # 57 - 52 SUR  --  KR 12 B SUR # 57 - 52,TUNJUELITO,2690295  --  5686808  --  2798220,colasvictorias@yahoo.es,,No Oficial,Comunidad Religiosa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2508,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-,,INDIGENAS,Sin Información,,"-74,13002000004325","4,560750000083331"
2716,GIMNASIO PEDAGOGICO NUESTRA SEÑORA DE FATIMA,311001003378,171686526,GIMNASIO PEDAGOGICO NUESTRA SEÑORA DE FATIMA,311001003378,0,2024/12/31,KR 53 C # 51 - 10 SUR  --  DG 52A SUR 53A-15,VENECIA,2305950 -- 3008798716,gpnsf1968@gmail.com  --  rectoriagpnsf@gmail.com,www.gimnasiopedagogiconsf.com.co,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 3,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2404,Académica,Académico,,AUDITIVA,,,Sin Información,,"-74,14162000010431","4,589960000503605"
2718,FUNDACION INSTITUTO TECNOLOGICO DEL SUR,311001004820,8600201946,FUNDACION INSTITUTO TECNOLOGICO DEL SUR,311001004820,0,2024/12/31,KR 29 # 50 - 04 SUR,SAMORE,2307195 -- 2381018 -- 2383860 -- 2046002,rectoria@tecnologicodelsur.edu.co  --  coordinaciongeneral@tecnologicodelsur.edu.coinstitucional,www.tecnologicodelsur.edu.co,No Oficial,Fundación,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2402,Académica,Académico,,AUDITIVA,"-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-",INDIGENAS-NEGRITUDES,Sin Información,,"-74,13456000014924","4,582940000070745"
2720,COLEGIO PEDRO DE HEREDIA,311001005311,32221310,COLEGIO PEDRO DE HEREDIA,311001005311,0,2024/12/31,KR 18 B # 56 - 09 SUR,SAN CARLOS,2796142 -- 2799710,colegiopedrodeheredia@gmail.com  --  pedrodeheredia@etb.net.co,,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2501,Académica,Académico,,-MULTIPLE-,,,Sin Información,,"-74,13247999961789","4,565929999950416"
2721,EXTERNADO PORFIRIO BARBA JACOB,311001006032,9010469129,EXTERNADO PORFIRIO BARBA JACOB,311001006032,0,2024/12/31,KR 18 # 54 - 14 SUR,SAN CARLOS,2794775,externadoporfiriobarbajacob@hotmail.com,www.externadoporfiriobarbajacob.com.co,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2501,Académica - Comercial,Académico - Técnico,,AUDITIVA-INTELECTUAL-SISTEMICA-,-TALENTO EXCEPCIONAL EN ARTES O LETRAS-,INDIGENAS-NEGRITUDES,Sin Información,,"-74,13005000018047","4,5658599997052525"
2726,COLEGIO COOPERATIVO NUEVO MUZU,311001025894,8600457461,COLEGIO COOPERATIVO NUEVO MUZU,311001025894,0,2024/12/31,KR 59 # 51 B - 46 SUR,NUEVO MUZU II SECTOR 2A ETAPA,7104772 -- 7281014,informacion@cooperativonuevomuzu.edu.co -- colegiocooperativo12@gmail.com,www.cooperativonuevomuzu.edu.co,No Oficial,Cooperativa,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 3,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2409,Académica,Académico,,-FISICA-INTELECTUAL-PSICOSOCIAL-SORDOCEGUERA-,,,Sin Información,,"-74,14836000039226","4,587880000273122"
2728,GIMNASIO COMERCIAL LOS ANDES,311001028427,9001134042,GIMNASIO COMERCIAL LOS ANDES,311001028427,0,2024/12/31,CL 52 A SUR # 37 - 05,FATIMA,7552645/46,gimnasiocomerciallosandes@hotmail.com,www.gclosandes.com,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD REGULADA,A,Mixto,Estrato 2,URBANA,Tunjuelito,TUNJUELITO,19,42,VENECIA,110611,2408,Académica,Académico,COMERCIO - SISTEMAS,-FISICA-INTELECTUAL-MULTIPLE-,,RAIZALES,Sin Información,,"-74,13952000037979","4,586919999913768"
2729,LICEO DAMFUS,311001036250,353331266,LICEO DAMFUS,311001036250,0,2024/12/31,DG 50 A SUR # 18 C - 39,SAN CARLOS NORTE,7675034 -- 2797097,elsamaryf@hotmail.com,,No Oficial,Persona Natural,Privado,A,Antiguo Activo,LIBERTAD VIGILADA,A,Mixto,Estrato 3,URBANA,Tunjuelito,TUNJUELITO,19,62,TUNJUELITO,110621,2205,Académica,Académico,,-MULTIPLE-,,,Sin Información,,"-74,12756999961604","4,569440000413454"
2759,COLEGIO CARLOS ALBAN HOLGUIN (IED),111001002909,8300285423,SAN JOSE,211102000642,743,2024/12/31,KR 80 K # 85 A - 33 SUR,SAN JOSE A,7774692,cedcarlosalbanhol7@educacionbogota.edu.co,,Oficial,Oficial,Distrital,C,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4561,Sin información,Sin información,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,20985999963959","4,613609999894233"
2762,COLEGIO CEDID SAN PABLO (IED),111001010031,8001020831,NUEVA GRANADA,111102000567,716,2024/12/31,CL 70 BIS SUR # 77 L - 05,NUEVA GRANADA BOSA,7751099,cedidsanpablobosa7@educacionbogota.edu.co  --  maquintero@educacionbogota.edu.co,,Oficial,Oficial,Distrital,C,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110741,4527,Sin información,Sin información,,FISICA-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-RAIZALES,Sin Información,,"-74,1920199997811","4,600970000304795"
2764,COLEGIO NUEVO CHILE (IED),111001013676,8300354051,RODRIGO DE BASTIDAS,111102000923,726,2024/12/31,CL 56 A SUR # 72 A - 54,OLARTE,7775240,cednvochile7@educacionbogota.edu.co  --  rladino@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,49,APOGEO,110741,4523,Sin información,Sin información,,FISICA-INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,16482000022644","4,601650000202209"
2796,COLEGIO BICENTENARIO DE LA INDEPENDENCIA (IED),111001800457,8600067449,COLEGIO BICENTENARIO DE LA INDEPENDENCIA (IED) - SEDE PRINCIPAL,111001800457,0,2024/12/31,CL 81 SUR # 81 - 75,SAN JOSE,3202234593,rectorbindependencia@maristasnorandina.org  --  secretariasaied@maristasnorandina.org,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4575,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,20380999981296","4,614979999788188"
2798,COLEGIO PARQUES DE BOGOTA (IED),111001800678,9012381665,COLEGIO PARQUES DE BOGOTA (IED) - SEDE PRINCIPAL,111001800678,0,2024/12/31,CL 85 SUR # 94 - 55,LAS MARGARITAS  --  LA LIBERTAD,7764609,mbravo@alianzaeducativa.edu.co,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,EDEN,16,84,BOSA OCCIDENTAL,110721,4595,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,19228000007209","4,625189999780595"
2799,COLEGIO LAUREL DE CERA (IED),111001800694,9012381665,COLEGIO LAUREL DE CERA (IED) - SEDE PRINCIPAL,111001800694,0,2024/12/31,CL 85 SUR # 94 - 75,CARVAJAL,7764609,aarias@alianzaeducativa.edu.co  --  asdrubalarias@yahoo.com,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,EXPANSION,Bosa,PORVENIR,15,87,TINTAL SUR,110831,4503,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,21197000030817","4,6266300002350595"
2800,COLEGIO ESMERALDA ARBOLEDA CADAVID (IED),111001801080,9016750979,COLEGIO ESMERALDA ARBOLEDA CADAVID (IED),111001801080,0,2024/12/31,CL 71 A SUR # 83 B - 30,ISLANDIA,3058278166,col.esmeralda.arboleda@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Nuevo Activo,,A,Mixto,No indica estrato,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4642,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,19447000020831","4,615599999720742"
2801,COLEGIO CIUDADELA EL RECREO SONIA OSORIO DE SAINT-MALO (IED),111001801098,9016769099,COLEGIO CIUDADELA EL RECREO SONIA OSORIO DE SAINT-MALO (IED),111001801098,0,2024/12/31,KR 97 C # 65 - 02 SUR,CIUDADELA EL RECREO II,3058074431,drojasbu@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Nuevo Activo,,A,Mixto,No indica estrato,URBANA,Bosa,PORVENIR,15,87,TINTAL SUR,110721,4638,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,Sin Información,,"-74,19916000010211","4,633950000219883"
2766,COLEGIO BRASILIA - BOSA (IED),111001014109,8300353275,BRASILIA - BOSA,111001014109,704,2024/12/31,CL 52 A SUR # 87 D - 45,BRASILIA,7304050/57  --  7831779  --  7832725 RECTORIA,cedbrasiliabosa7@educacionbogota.edu.co  --  rectoriabrasilia7@gmail.com,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,EDEN,16,84,BOSA OCCIDENTAL,110711,4545,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,Sin Información,,"-74,18131000019787","4,628070000446891"
2773,COLEGIO GRANCOLOMBIANO (IED),111001046477,8301153849,LOS NARANJOS,111102000893,724,2024/12/31,CL 72 A SUR # 80 J - 20,EL RETAZO,7771120,coldigrancolombian7@educacionbogota.edu.co  --  cparrap@educacionbogota.edu.co,,Oficial,Oficial,Distrital,D,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4528,Sin información,Sin información,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,1968700004068","4,607110000104902"
2775,COLEGIO LLANO ORIENTAL (IED),111001086606,8300113153,LLANO ORIENTAL,111001086606,708,2024/12/31,CL 73 B SUR # 78 A BIS - 15,JOSE MARIA CARBONELL,7808114  --  7809113  --  7808458,cedllanooriental7@educacionbogota.edu.co  --  csgutierrez@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4527,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,19978000024324","4,603399999900692"
2776,COLEGIO LA CONCEPCION (IED),111001086754,8300490920,LA CONCEPCION,111001086754,710,2024/12/31,KR 87 K # 69 - 40 SUR,CHICO SUR,7855718,cedlaconcepcion7@educacionbogota.edu.co  --  vcchacon@educacionbogota.edu.co,,Oficial,Oficial,Distrital,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,EDEN,16,84,BOSA OCCIDENTAL,110721,4526,Sin información,Sin información,,FISICA-INTELECTUAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,19491999957178","4,622360000504822"
2777,COLEGIO LA CONCEPCION (IED),111001086754,8300490920,NUESTRA SEÑORA DE LOURDES,111001104132,70402,2024/12/31,KR 78 J # 60 A - 49/51 SUR  --  CL 63 SUR # 78 J -10,BOSA CENTRO,7855718,cedlaconcepcion7@educacionbogota.edu.co  --  vcchacon@educacionbogota.edu.co,,Oficial,Oficial,Distrital,B,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,84,BOSA OCCIDENTAL,110721,4526,Académica,Académico,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,Sin Información,,"-74,18234000041781","4,605159999769624"
2778,COLEGIO LA ESPERANZA (IED),111001098876,8600067449,COLEGIO LA ESPERANZA (IED) - SEDE PRINCIPAL,111001098876,738,2024/12/31,CL 77 A SUR # 86 - 40,SAN DIEGO BOSA,7400914  --  7402080,champagnatlaesperanza@maristasnorandina.org  --  rectorlaesperanza@maristasnorandina.org,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4527,Académica,Académico,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",INDIGENAS-NEGRITUDES-PALENQUEROS,Sin Información,,"-74,20486599997217","4,6098300000747825"
2779,COLEGIO LOS NARANJOS (IED),111001098884,8600067449,COLEGIO LOS NARANJOS (IED) - SEDE PRINCIPAL,111001098884,739,2024/12/31,KR 80 M # 71 C - 31 SUR,LOS NARANJOS,3164337249  --  3188914063,champagnatlosnaranjos@maristasnorandina.org  --  rectorlosnaranjos@maristasnorandina.org,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4528,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,202130000213","4,6099500001365366"
2780,COLEGIO ARGELIA (IED),111001100064,9010361414,COLEGIO ARGELIA (IED) - SEDE PRINCIPAL,111001100064,740,2024/12/31,CL 60 SUR # 89 A - 12,ARGELIA,7750606  --  7751187  --  7796546  --  7807352,sacargelia@aae.edu.co  --  gpineda@alianzaeducativa.edu.co,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,BOSA,17,85,BOSA CENTRAL,110731,4522,Académica,Académico,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS,Sin Información,,"-74,18641000017051","4,611920000566281"
2781,COLEGIO SANTIAGO DE LAS ATALAYAS (IED),111001100072,9010361414,COLEGIO SANTIAGO DE LAS ATALAYAS (IED) - SEDE PRINCIPAL,111001100072,741,2024/12/31,CL 61 SUR # 103 - 33,S. C. LAS MARGARITAS,7844020/24  --  7837172  --  7838018  --  7837560,colsantdelasatalayas@educacionbogota.edu.co  --  drodriguez@alianzaeducativa.edu.co  --  info@alianzaeducativa.edu.co,,Oficial,Oficial,Distrital - Administración Contratada,A,Antiguo Activo,,A,Mixto,Estrato 2,URBANA,Bosa,EDEN,16,84,BOSA OCCIDENTAL,110711,4637,Académica,Académico,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-PALENQUEROS,Sin Información,,"-74,19276999961855","4,629430000493788"
